target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce
1BRJBxTRjTSNUAXYmPAb9jTnwzrV9JFrb,2,wallet,1LhJTrSYVuQehv5Mfj2KZr8yw2u31pNT1h,False,True,3,1BRJBxTRjTSNUAXYmPAb9jTnwzrV9JFrb|269533128|1LhJTrSYVuQehv5Mfj2KZr8yw2u31pNT1h,wallet|transaction|wallet,|0.987994|0.8916
1BSmS2wNaPqqi7tZZwjoRSZA5D8gZRQM6E,2,wallet,13xW3BkHQuwHCrusKzJTEDRUohQnUZfPA7,False,True,3,1BSmS2wNaPqqi7tZZwjoRSZA5D8gZRQM6E|94110640|13xW3BkHQuwHCrusKzJTEDRUohQnUZfPA7,wallet|transaction|wallet,|0.989152|0.891533
1BSrgSVrFdz9k7fJoLrzHm1NynKxtYPtpE,2,wallet,37fRSUGZ5CpR1RBg5yQNjmA5S7kkqCQnbn,False,True,3,1BSrgSVrFdz9k7fJoLrzHm1NynKxtYPtpE|355110328|37fRSUGZ5CpR1RBg5yQNjmA5S7kkqCQnbn,wallet|transaction|wallet,|0.978852|0.891725
1BWqn3FR1mEi76yXwPoK2qwy54Ug9yNxwB,2,wallet,1CTGiL4MumFqaP7TkxEffVJCe33SQMN5vm,False,True,3,1BWqn3FR1mEi76yXwPoK2qwy54Ug9yNxwB|268939658|1CTGiL4MumFqaP7TkxEffVJCe33SQMN5vm,wallet|transaction|wallet,|0.98803|0.891599
1BYAd8KHu2uymJ34muhuUbHB3gWJLr2Sc3,2,wallet,3GhtjDLFhevCZmParfC2yrimZ5wsUBKbJG,False,True,3,1BYAd8KHu2uymJ34muhuUbHB3gWJLr2Sc3|84334516|3GhtjDLFhevCZmParfC2yrimZ5wsUBKbJG,wallet|transaction|wallet,|0.952916|0.891788
1BaTRCtx3WPStM6j3dWBw8e6KEa1EkRpJN,2,wallet,32re8L1jQXDPqKwv86hHAi9sv3mWSXvRX6,False,True,3,1BaTRCtx3WPStM6j3dWBw8e6KEa1EkRpJN|20219869|32re8L1jQXDPqKwv86hHAi9sv3mWSXvRX6,wallet|transaction|wallet,|0.520665|0.892015
1BebPD71iM6BVyibAq3FJ5DXFA3YZZyBhA,2,wallet,1MMKSmKzx9oKwm8V5xRVk3cCMqWnMGVB4q,False,True,3,1BebPD71iM6BVyibAq3FJ5DXFA3YZZyBhA|100075377|1MMKSmKzx9oKwm8V5xRVk3cCMqWnMGVB4q,wallet|transaction|wallet,|0.988532|0.891565
1BgfXTGDFFsJKkjsGvXfcnLY4FvSpWiB7F,2,wallet,3GVkczRPqFnbDiZWuYZGBk3tawfL9ZUeRU,False,True,3,1BgfXTGDFFsJKkjsGvXfcnLY4FvSpWiB7F|372682766|3GVkczRPqFnbDiZWuYZGBk3tawfL9ZUeRU,wallet|transaction|wallet,|0.984473|0.891614
1Bhu1CWnxWUAdjpH5kqsqMrFFyHfRmTUzX,2,wallet,35yn9bLLfd5CyiDbWeHhnxs3gv8xis2V2S,False,True,3,1Bhu1CWnxWUAdjpH5kqsqMrFFyHfRmTUzX|7154509|35yn9bLLfd5CyiDbWeHhnxs3gv8xis2V2S,wallet|transaction|wallet,|0.0520844|0.893418
1BhvK9skUACT2fa8FwhCftHbNyQVeq8W5q,2,wallet,34gBuya6FPwX18kZgxw7FZ6WqpDc9y3h5A,False,True,3,1BhvK9skUACT2fa8FwhCftHbNyQVeq8W5q|100785151|34gBuya6FPwX18kZgxw7FZ6WqpDc9y3h5A,wallet|transaction|wallet,|0.986305|0.89162
1BjcsfVtrrJS2rK4ENnk18JZJmQRxZrpjR,2,wallet,3C5ikpsF9uAfRi5B1oYqAWmPzfjVYVJ6Jh,False,True,3,1BjcsfVtrrJS2rK4ENnk18JZJmQRxZrpjR|99677409|3C5ikpsF9uAfRi5B1oYqAWmPzfjVYVJ6Jh,wallet|transaction|wallet,|-0.00961682|0.891563
1Bqt2xqTR8oLv2QhkMHLBvGnCVZuDmhPDg,2,wallet,39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,False,True,3,1Bqt2xqTR8oLv2QhkMHLBvGnCVZuDmhPDg|204054358|39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,wallet|transaction|wallet,|0.659035|0.892061
1BrhgWDLpQsCJAD2HXSTQVEddWaVfS6zjK,2,wallet,14prM7KkQcWPivHMexLHQKZBuFfVEA4vFp,False,True,3,1BrhgWDLpQsCJAD2HXSTQVEddWaVfS6zjK|339095160|14prM7KkQcWPivHMexLHQKZBuFfVEA4vFp,wallet|transaction|wallet,|0.969362|0.891501
1Bs2JUQ8Qfra3UmHHPg5aUTgYgSAHqxQbU,2,wallet,1Gu51m6ghnKjgsx4x7atP8hxU3QD5DcYR7,False,True,3,1Bs2JUQ8Qfra3UmHHPg5aUTgYgSAHqxQbU|276947541|1Gu51m6ghnKjgsx4x7atP8hxU3QD5DcYR7,wallet|transaction|wallet,|0.987754|0.891598
1Bs3AyRHQGxErktf8CcENn4NTj83cWE3ja,2,wallet,3L4yNgaRj8XXwEM9yAh7ey4ntAgaVwgkNL,False,True,3,1Bs3AyRHQGxErktf8CcENn4NTj83cWE3ja|272100307|3L4yNgaRj8XXwEM9yAh7ey4ntAgaVwgkNL,wallet|transaction|wallet,|0.985146|0.891642
1BtXe3B4q2bQhFFLMU9Sm1sugHgeSQtMuZ,2,wallet,3MFgnzT5jgzABC67f73Zb5DL8dJfLCerYu,False,True,3,1BtXe3B4q2bQhFFLMU9Sm1sugHgeSQtMuZ|268865654|3MFgnzT5jgzABC67f73Zb5DL8dJfLCerYu,wallet|transaction|wallet,|0.983072|0.891633
1BuX7aP2xGuPCeBkdNtNF36Gm8TabqWmq5,2,wallet,1LbHETkHwxyvcXHrwFWd715KqYbWzCAHQC,False,True,3,1BuX7aP2xGuPCeBkdNtNF36Gm8TabqWmq5|331497162|1LbHETkHwxyvcXHrwFWd715KqYbWzCAHQC,wallet|transaction|wallet,|0.988509|0.891576
1BufbaafG4tZgBhMGkWePsMsyD91sVFxQN,2,wallet,32r9FFx6C4JTrazjtA8YY7GcidDyHyuvpk,False,True,3,1BufbaafG4tZgBhMGkWePsMsyD91sVFxQN|92108374|32r9FFx6C4JTrazjtA8YY7GcidDyHyuvpk,wallet|transaction|wallet,|0.960317|0.891819
1Bui6rYpNE2HxhThmeo4pXEueXM5obmpyu,2,wallet,1MM27v8bBjhn3Aai9L4uLq8mLSCNtsR7Vp,False,True,3,1Bui6rYpNE2HxhThmeo4pXEueXM5obmpyu|243780891|1MM27v8bBjhn3Aai9L4uLq8mLSCNtsR7Vp,wallet|transaction|wallet,|0.989054|0.891533
1BvEuVTvZeMHcaV4VhmwqEW3vCXXfy2j78,2,wallet,34UQR1ekK3xM4LQQLpw85usgnqGSLsgC6P,False,True,3,1BvEuVTvZeMHcaV4VhmwqEW3vCXXfy2j78|36965025|34UQR1ekK3xM4LQQLpw85usgnqGSLsgC6P,wallet|transaction|wallet,|0.825503|0.892028
1C19nAjBrYAsYeXdeHfKMtrd6Jtx6FjZu6,2,wallet,3BcjbK3E2HgJz4CGmhVrVfwstwx5ne1HXz,False,True,3,1C19nAjBrYAsYeXdeHfKMtrd6Jtx6FjZu6|268867552|3BcjbK3E2HgJz4CGmhVrVfwstwx5ne1HXz,wallet|transaction|wallet,|0.983324|0.891644
1C2eTKBegFAYRmizmqJPCAm5nuSp1kPRLQ,2,wallet,3AQiJsiG938auFMaXJR6MP9WktbNp86MS7,False,True,3,1C2eTKBegFAYRmizmqJPCAm5nuSp1kPRLQ|158931152|3AQiJsiG938auFMaXJR6MP9WktbNp86MS7,wallet|transaction|wallet,|0.984261|0.891627
1C3LmxSHgKdhodo9CzYqbcKhZcRFesMe81,2,wallet,3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,False,True,3,1C3LmxSHgKdhodo9CzYqbcKhZcRFesMe81|165065715|3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,wallet|transaction|wallet,|-0.00961682|0.891565
1C9UPvZRpHRtWQdoZybWsWXVfpAMgy7hLJ,2,wallet,3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,False,True,3,1C9UPvZRpHRtWQdoZybWsWXVfpAMgy7hLJ|180533541|3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,wallet|transaction|wallet,|0.973306|0.891679
1CEEZ7fbjvRRf4xVzr6apvdTuQurE4rNKq,2,wallet,1EeJpCkZWcrZ5nujQgvvvoFFh1BXGMLdjW,False,True,3,1CEEZ7fbjvRRf4xVzr6apvdTuQurE4rNKq|288594853|1EeJpCkZWcrZ5nujQgvvvoFFh1BXGMLdjW,wallet|transaction|wallet,|0.984239|0.891718
1CEtFtqUGn7DibQGDFjcvUBhNa5sxmcmzz,2,wallet,1NZJeRrGtPRtCJuGwDmhUpvLeqoQKLmduL,False,True,3,1CEtFtqUGn7DibQGDFjcvUBhNa5sxmcmzz|92599729|1NZJeRrGtPRtCJuGwDmhUpvLeqoQKLmduL,wallet|transaction|wallet,|0.985061|0.891692
1CGXHyT5dKETKnE98MQf3xCBUVqrQC7S9D,2,wallet,3B8ciXmRUt8mS5kPKe9GibnhEG8hs2GXsq,False,True,3,1CGXHyT5dKETKnE98MQf3xCBUVqrQC7S9D|268861802|3B8ciXmRUt8mS5kPKe9GibnhEG8hs2GXsq,wallet|transaction|wallet,|0.97791|0.89166
1CGh4xex2bkeJTbuBHCkyD1fuD9JsSsvvf,2,wallet,33vXEjSv1NWqDXCJyNNJ4K7ydxF5Twnxti,False,True,3,1CGh4xex2bkeJTbuBHCkyD1fuD9JsSsvvf|23377758|33vXEjSv1NWqDXCJyNNJ4K7ydxF5Twnxti,wallet|transaction|wallet,|0.544935|0.892108
1CGvVZEiWVPnQrVH5xZD4xVwbCBkADxo86,2,wallet,165fSUpk8pw6ySM13mJkbMBjA4uT4vQYRF,False,True,3,1CGvVZEiWVPnQrVH5xZD4xVwbCBkADxo86|28202941|165fSUpk8pw6ySM13mJkbMBjA4uT4vQYRF,wallet|transaction|wallet,|0.98424|0.891718
1CJybHYqzQXUVmi1qNY256PBcM7XbhxKdW,2,wallet,13afVuyJcvDhdgK4yN6zWedErNTSYskjfX,False,True,3,1CJybHYqzQXUVmi1qNY256PBcM7XbhxKdW|177939569|13afVuyJcvDhdgK4yN6zWedErNTSYskjfX,wallet|transaction|wallet,|0.980233|0.904296
1CL8vnASCjhv26tJ52bhu2P4tpfUvqwMx6,2,wallet,1oNnTR7dA8jRDpwmtXg64Q2NeoJm2z65Y,False,True,3,1CL8vnASCjhv26tJ52bhu2P4tpfUvqwMx6|15006053|1oNnTR7dA8jRDpwmtXg64Q2NeoJm2z65Y,wallet|transaction|wallet,|0.862367|0.891848
1CQBsgNNqo4Z93DhUADC1v8vP1fdRsmwZR,2,wallet,3Ld1n8njR8EdmwGAEF37WopLwcJt2ZQGoh,False,True,3,1CQBsgNNqo4Z93DhUADC1v8vP1fdRsmwZR|26229388|3Ld1n8njR8EdmwGAEF37WopLwcJt2ZQGoh,wallet|transaction|wallet,|0.000760417|0.892483
1CQzu2pP7pCDdCPHED28mVY8ZgTBSjUutA,2,wallet,34RjVG2iTbqpCnDomYYQi58wFUaM8eSN58,False,True,3,1CQzu2pP7pCDdCPHED28mVY8ZgTBSjUutA|85004968|34RjVG2iTbqpCnDomYYQi58wFUaM8eSN58,wallet|transaction|wallet,|0.969539|0.891688
1CT8vdjV4VcmKHwGXBLjbTJU5A7WBuBhVp,2,wallet,3HRmgDX1ZT3kESUiRtnHMGFM1rUHotvkyZ,False,True,3,1CT8vdjV4VcmKHwGXBLjbTJU5A7WBuBhVp|145992719|3HRmgDX1ZT3kESUiRtnHMGFM1rUHotvkyZ,wallet|transaction|wallet,|0.976022|0.891734
1CTiGAkNARoZYajt5xESKN25HxBmhXNQVE,2,wallet,3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,False,True,3,1CTiGAkNARoZYajt5xESKN25HxBmhXNQVE|165065715|3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,wallet|transaction|wallet,|-0.00961682|0.891565
1CUT1eS3k79dqtzo4QjUscvaBjkYfJonnz,2,wallet,34Saadiknn36T24gzzT5H3AdJ2DaGAEoms,False,True,3,1CUT1eS3k79dqtzo4QjUscvaBjkYfJonnz|355110975|34Saadiknn36T24gzzT5H3AdJ2DaGAEoms,wallet|transaction|wallet,|-0.00961575|0.891659
1CWzYbHpu13cqFwo2pFH52xt2uQy1kdcrc,2,wallet,37yNFX6gTNWmAPqX14wWCp36sqyuEXdNTn,False,True,3,1CWzYbHpu13cqFwo2pFH52xt2uQy1kdcrc|3641234|37yNFX6gTNWmAPqX14wWCp36sqyuEXdNTn,wallet|transaction|wallet,|-0.00923035|0.902933
1CXvgCReP29rsTSchy3HmXxC4J2aptWjbW,2,wallet,1GjpYppQJkgK5C4GNFoN79189MQJC488C3,False,True,3,1CXvgCReP29rsTSchy3HmXxC4J2aptWjbW|30179861|1GjpYppQJkgK5C4GNFoN79189MQJC488C3,wallet|transaction|wallet,|0.981485|0.89175
1CZXpKdHdJkeojC8sQLoAAa1PFBaCk3SKM,2,wallet,36ykJjn5hamKQWjcbKVtApSjrsRBZBBL2A,False,True,3,1CZXpKdHdJkeojC8sQLoAAa1PFBaCk3SKM|55508593|36ykJjn5hamKQWjcbKVtApSjrsRBZBBL2A,wallet|transaction|wallet,|-0.00954824|-0.0865304
1CaZPJWVc5Y9ntimdJUG8DvMSZi58X3r6J,2,wallet,16cUN4JGRa2x2i2SmiFNsiVQsVSRx5LBwn,False,True,3,1CaZPJWVc5Y9ntimdJUG8DvMSZi58X3r6J|100074896|16cUN4JGRa2x2i2SmiFNsiVQsVSRx5LBwn,wallet|transaction|wallet,|0.988781|0.891564
1CiRfgo3vaCCPBPPtXJFPk2e4oPATTNg1v,2,wallet,19cjUwuZcMvwpoN6Z32ono6H6NxUpuT5tg,False,True,3,1CiRfgo3vaCCPBPPtXJFPk2e4oPATTNg1v|96578321|19cjUwuZcMvwpoN6Z32ono6H6NxUpuT5tg,wallet|transaction|wallet,|0.972979|0.891838
1CqCFUnMZa8XYQ7n56L8oyVPAtzNEMH39G,2,wallet,1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,False,True,3,1CqCFUnMZa8XYQ7n56L8oyVPAtzNEMH39G|372696706|1EJhBABAHtdDF2wCsTbGKAC3vUnKuUqCTD,wallet|transaction|wallet,|0.988869|0.891561
1CqeSrL7xQyCLsXosdJr74nA1YPehZrYmN,2,wallet,12JuAnroQFQYcqBic4ksqqgLEvWgtz5htX,False,True,3,1CqeSrL7xQyCLsXosdJr74nA1YPehZrYmN|269584838|12JuAnroQFQYcqBic4ksqqgLEvWgtz5htX,wallet|transaction|wallet,|0.988037|0.891599
1CrvrLTaGYof3v3L5UjkH8GpfeA4kM5iGy,2,wallet,3Qe33iDwqJrzFFfwiyiwSwEGCjwyf14sm4,False,True,3,1CrvrLTaGYof3v3L5UjkH8GpfeA4kM5iGy|312108743|3Qe33iDwqJrzFFfwiyiwSwEGCjwyf14sm4,wallet|transaction|wallet,|0.978899|0.891648
1CuS2LJpJJB3rw7R45D2ZRZpF1VsWhxaUm,2,wallet,3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,False,True,3,1CuS2LJpJJB3rw7R45D2ZRZpF1VsWhxaUm|372683044|3Dg8M73bmUwST46rJDrFD3cqx1EU16isDL,wallet|transaction|wallet,|0.985313|0.891609
1CuqubCb1USMYc3M5Eh54RhnM23tW5mvKE,2,wallet,3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,False,True,3,1CuqubCb1USMYc3M5Eh54RhnM23tW5mvKE|54767813|3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,wallet|transaction|wallet,|0.485507|0.893135
1Cxo3NSXay2ix57jPQBiKEovy9p6GryJFd,2,wallet,1MheRW53oTQmi8u2bvhT8TYMSwXvzu87RM,False,True,3,1Cxo3NSXay2ix57jPQBiKEovy9p6GryJFd|272117579|1MheRW53oTQmi8u2bvhT8TYMSwXvzu87RM,wallet|transaction|wallet,|-0.00190251|-0.0235746
1Cz5ZyR9zzLxGKjV4sYBduw5E4tGiP6ARJ,2,wallet,17ZnfRv8tdo4tfkMbbHLQiXntgkTUSjWTi,False,True,3,1Cz5ZyR9zzLxGKjV4sYBduw5E4tGiP6ARJ|30179457|17ZnfRv8tdo4tfkMbbHLQiXntgkTUSjWTi,wallet|transaction|wallet,|0.978167|0.891775
1Cz6xyMqXjpVKWQB8XNDLyoKJnFwM52xLw,2,wallet,1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,False,True,3,1Cz6xyMqXjpVKWQB8XNDLyoKJnFwM52xLw|99175889|1DGThuQ6XqQ385W5NFEPc1kdb8YPoZrqnJ,wallet|transaction|wallet,|0.988387|0.891571
1D1GFwsstXPp9RQiA2axNAJVRFdNvG3G6e,2,wallet,1AvjzxAFnLJDEsYNi9jXVvQz2RwWLiTpKj,False,True,3,1D1GFwsstXPp9RQiA2axNAJVRFdNvG3G6e|368757024|1AvjzxAFnLJDEsYNi9jXVvQz2RwWLiTpKj,wallet|transaction|wallet,|0.988526|0.891573
1D1GKA7mWyKyAaNKPZUWVfQx18EQQvEeL9,2,wallet,3QQVwiJmB8me7apwnzMuLosdRXU2mooAgB,False,True,3,1D1GKA7mWyKyAaNKPZUWVfQx18EQQvEeL9|288367102|3QQVwiJmB8me7apwnzMuLosdRXU2mooAgB,wallet|transaction|wallet,|0.973073|0.891796
1D4KQj3eQRS3zypgZY4M97bqhWvcdZgFE4,2,wallet,37vy4kn1eMvtmUJ4LX4ihPqY1ZsqYcom2X,False,True,3,1D4KQj3eQRS3zypgZY4M97bqhWvcdZgFE4|268849739|37vy4kn1eMvtmUJ4LX4ihPqY1ZsqYcom2X,wallet|transaction|wallet,|0.983374|0.891639
1D4QYTp4kVnQoQ8jNDzwqFiJBcHysK4ScV,2,wallet,3AXRsxKrCYSDMqHWsvKguikFD2PJXGPi9s,False,True,3,1D4QYTp4kVnQoQ8jNDzwqFiJBcHysK4ScV|84374815|3AXRsxKrCYSDMqHWsvKguikFD2PJXGPi9s,wallet|transaction|wallet,|0.979994|0.89167
1D4est3WyyZKWj1X2oZwAtiZBAoC61nQ56,2,wallet,3Mzy52xeU5nB68JyeAAYp4CUfu8Urb7aRk,False,True,3,1D4est3WyyZKWj1X2oZwAtiZBAoC61nQ56|175116342|3Mzy52xeU5nB68JyeAAYp4CUfu8Urb7aRk,wallet|transaction|wallet,|0.951577|0.891497
1D4rDJd4rVhf745gJYtP2QDdm75A7mkJZF,2,wallet,3JKWfvPgGP9cqRUzoexPXUox7EDrwo27P3,False,True,3,1D4rDJd4rVhf745gJYtP2QDdm75A7mkJZF|99676847|3JKWfvPgGP9cqRUzoexPXUox7EDrwo27P3,wallet|transaction|wallet,|0.987092|0.891584
1D8TbddCtt5C1rs8pnfLtVeYMc5eKTEJ8g,2,wallet,38xVRmZzgkrHzhSGfAneNyer8dp48HsfCM,False,True,3,1D8TbddCtt5C1rs8pnfLtVeYMc5eKTEJ8g|288471753|38xVRmZzgkrHzhSGfAneNyer8dp48HsfCM,wallet|transaction|wallet,|0.904895|0.892273
1DCMVoybDHetxJJSW1ZW5qaTE1HN3z396b,2,wallet,37GutTuXqimRv3VGKn27TFykMP3cencvHi,False,True,3,1DCMVoybDHetxJJSW1ZW5qaTE1HN3z396b|198982902|37GutTuXqimRv3VGKn27TFykMP3cencvHi,wallet|transaction|wallet,|0.026713|0.893176
1DG9CMgeoPKnatDkpxdW8ok3pTKx1Eqk13,2,wallet,12BRiG2j2Wt2JAmdY6TfVyBGZ9oGfMAuaD,False,True,3,1DG9CMgeoPKnatDkpxdW8ok3pTKx1Eqk13|96928354|12BRiG2j2Wt2JAmdY6TfVyBGZ9oGfMAuaD,wallet|transaction|wallet,|0.949031|0.891896
1DHcJjecWDupUb47bQXddFPZPUAwfVQn2K,2,wallet,38aTSQtgyrnSZz5a8EAu9zhRNfWC5Z9DsL,False,True,3,1DHcJjecWDupUb47bQXddFPZPUAwfVQn2K|199938132|38aTSQtgyrnSZz5a8EAu9zhRNfWC5Z9DsL,wallet|transaction|wallet,|0.300096|0.892242
1DJ4hmg138FegR9ArRCgnWC7Tw167NCWPA,2,wallet,36gaepNQtPSWo3HhzrDpuNM1U1he8NqzRS,False,True,3,1DJ4hmg138FegR9ArRCgnWC7Tw167NCWPA|53783490|36gaepNQtPSWo3HhzrDpuNM1U1he8NqzRS,wallet|transaction|wallet,|0.961696|0.891823
1DLBMrNPinECaCMBXz27Re8sCTRkPnu4np,2,wallet,3HpLMNiZiVDENKTvUzADfwKdk2AZbpB59T,False,True,3,1DLBMrNPinECaCMBXz27Re8sCTRkPnu4np|84354631|3HpLMNiZiVDENKTvUzADfwKdk2AZbpB59T,wallet|transaction|wallet,|0.979601|0.891689
1DMFfYxFkSL9mNVpXYnRuqrPNj7nCbphro,2,wallet,37GG8q1Jgx5MCGW6YZpXE6NHhekxJi97L1,False,True,3,1DMFfYxFkSL9mNVpXYnRuqrPNj7nCbphro|311254062|37GG8q1Jgx5MCGW6YZpXE6NHhekxJi97L1,wallet|transaction|wallet,|0.576915|0.891655
1DQTomnzhGVAjy7zL1KM93VfW1ModpWGGY,2,wallet,31uhUhpR6mkWJL3QNYxavcAQPHUxFv46aq,False,True,3,1DQTomnzhGVAjy7zL1KM93VfW1ModpWGGY|11320206|31uhUhpR6mkWJL3QNYxavcAQPHUxFv46aq,wallet|transaction|wallet,|0.83817|0.892047
1DQhujDv2ruseDj8z4mjiYYpvXrD6EBJiB,2,wallet,15LZ2G4U9jxbeqTYoF2EoNoJsSKmU8J9o7,False,True,3,1DQhujDv2ruseDj8z4mjiYYpvXrD6EBJiB|246043602|15LZ2G4U9jxbeqTYoF2EoNoJsSKmU8J9o7,wallet|transaction|wallet,|0.987585|0.89164
1DQsb7Dw2MdGtiYQ7wkfWcGxJZxtDqZi78,2,wallet,3Ad3HDr3fK2VBbJE1uLLXTttgm2txUaTLb,False,True,3,1DQsb7Dw2MdGtiYQ7wkfWcGxJZxtDqZi78|10174186|3Ad3HDr3fK2VBbJE1uLLXTttgm2txUaTLb,wallet|transaction|wallet,|0.882844|0.892004
1DSSPY8SRjcF4UfaS92hnYff1wcxhZ18oZ,2,wallet,1JENymRc89THW9KMinnJM6Te7Tmayzks61,False,True,3,1DSSPY8SRjcF4UfaS92hnYff1wcxhZ18oZ|339095199|1JENymRc89THW9KMinnJM6Te7Tmayzks61,wallet|transaction|wallet,|0.989096|0.891522
1DSda4aWVokNsqQjLvb3UqmJm7FkpwAfuw,2,wallet,3DWEuJdRuVJsRbrTFtt4h8GYXeBYRkFrc2,False,True,3,1DSda4aWVokNsqQjLvb3UqmJm7FkpwAfuw|355110526|3DWEuJdRuVJsRbrTFtt4h8GYXeBYRkFrc2,wallet|transaction|wallet,|-0.0026592|0.893701
1DT8SP3fZVcL3snMGaqttGuHzP4khPfw84,2,wallet,1Hf9dVeWob1cm8Ey7uXefNAJsNUxmjVjet,False,True,3,1DT8SP3fZVcL3snMGaqttGuHzP4khPfw84|100045364|1Hf9dVeWob1cm8Ey7uXefNAJsNUxmjVjet,wallet|transaction|wallet,|0.988529|0.891564
1DV7WFPSw6pUmCE4Gi4vQiuafshTY8RAJu,2,wallet,3BhPkcjjh13QwpzCUFP4PMoWkCtbNdo1a2,False,True,3,1DV7WFPSw6pUmCE4Gi4vQiuafshTY8RAJu|30179327|3BhPkcjjh13QwpzCUFP4PMoWkCtbNdo1a2,wallet|transaction|wallet,|0.93934|0.891868
1DWgS22gL6FgpAskV7oWhtaseCqZbi5X4Z,2,wallet,3JZXwKuGCr5pJcCAgjqqrcRKkBSqQS6Ncg,False,True,3,1DWgS22gL6FgpAskV7oWhtaseCqZbi5X4Z|46862458|3JZXwKuGCr5pJcCAgjqqrcRKkBSqQS6Ncg,wallet|transaction|wallet,|0.821078|0.892044
1DXCmkj6i8664uamVzDBFksNUmJn1iRXUw,2,wallet,3LT7YtppGZuB55EHubikYytHdjBbGvWhuL,False,True,3,1DXCmkj6i8664uamVzDBFksNUmJn1iRXUw|53782276|3LT7YtppGZuB55EHubikYytHdjBbGvWhuL,wallet|transaction|wallet,|0.896873|0.891897
1DXNM8crL8apXBbdsdo8DmVTRr6nxG8fBm,2,wallet,3JKWfvPgGP9cqRUzoexPXUox7EDrwo27P3,False,True,3,1DXNM8crL8apXBbdsdo8DmVTRr6nxG8fBm|99676847|3JKWfvPgGP9cqRUzoexPXUox7EDrwo27P3,wallet|transaction|wallet,|0.987092|0.891584
1Dab3aoqoSovjjSuYtDrUnpyyxCZ5dTVex,2,wallet,38n1quikEj2XbqX3xUJfBNkK8k4Wp3dNYs,False,True,3,1Dab3aoqoSovjjSuYtDrUnpyyxCZ5dTVex|92736300|38n1quikEj2XbqX3xUJfBNkK8k4Wp3dNYs,wallet|transaction|wallet,|0.965254|0.891791
1DdBkiQDKyH8G8yWmei798c7HiTddb2y92,2,wallet,3EbsSuH5gtbdctYw7Bd7mGxE7DGP4QHq4k,False,True,3,1DdBkiQDKyH8G8yWmei798c7HiTddb2y92|268855050|3EbsSuH5gtbdctYw7Bd7mGxE7DGP4QHq4k,wallet|transaction|wallet,|0.978569|0.891658
1DeCKSzVWV3t7mecxhfmWpdEJzuBWXJHQM,2,wallet,13qPa63gGEr2M5yAFmZYAYw7Ju3cT5TBJV,False,True,3,1DeCKSzVWV3t7mecxhfmWpdEJzuBWXJHQM|355110973|13qPa63gGEr2M5yAFmZYAYw7Ju3cT5TBJV,wallet|transaction|wallet,|0.985309|0.891679
1Deu8SS8jTcDV8gPDTYYoeUy7UHm9HkYXB,2,wallet,19fpnWuT3JrnsfR5P1Cdru5KLEKZxeB4q9,False,True,3,1Deu8SS8jTcDV8gPDTYYoeUy7UHm9HkYXB|268800574|19fpnWuT3JrnsfR5P1Cdru5KLEKZxeB4q9,wallet|transaction|wallet,|0.988037|0.891599
1DfQCCRFHZQsnqQoSDbPieAiGRp3bLqUfx,2,wallet,3Fr1H62NuXsEXFcvi9GTmfhKVvA2ec5cf7,False,True,3,1DfQCCRFHZQsnqQoSDbPieAiGRp3bLqUfx|130377008|3Fr1H62NuXsEXFcvi9GTmfhKVvA2ec5cf7,wallet|transaction|wallet,|0.97795|0.891667
1DfncZQJR3Qrzff7x9CEPKoEuxynrVXPMo,2,wallet,1GAuUCKjRvtoGEdWDKXJybt3BTRbFZHdVA,False,True,3,1DfncZQJR3Qrzff7x9CEPKoEuxynrVXPMo|98979346|1GAuUCKjRvtoGEdWDKXJybt3BTRbFZHdVA,wallet|transaction|wallet,|0.988822|0.891564
1DgGVRTzUUiBn98r3gv22Q1zhmZMSJvibk,2,wallet,37eLhmL47dJEnKQdfyqUn4RzcD2r75X8zB,False,True,3,1DgGVRTzUUiBn98r3gv22Q1zhmZMSJvibk|30165216|37eLhmL47dJEnKQdfyqUn4RzcD2r75X8zB,wallet|transaction|wallet,|0.673871|0.892125
1DgQPUGZg67rzoQGeEQqMJESGc4whf6hEm,2,wallet,3HyqUfX7m7PNPxqgN3KkajodvFJf1y1DvX,False,True,3,1DgQPUGZg67rzoQGeEQqMJESGc4whf6hEm|312223867|3HyqUfX7m7PNPxqgN3KkajodvFJf1y1DvX,wallet|transaction|wallet,|0.984728|0.891615
