target_txid,depth,root_type,root_real_id,root_is_fraud,is_true_positive,n_nodes,chain_real_ids,chain_types,chain_ce,chain_phi_add,chain_phi_asym
1NVzdzHSzDzfPTNtsTe4WJ16SSuE1yLt5x,2,wallet,3HSyBtR7sX1KbnPeGs3TLDTC8qWC7YpXKx,False,True,3,1NVzdzHSzDzfPTNtsTe4WJ16SSuE1yLt5x|268868308|3HSyBtR7sX1KbnPeGs3TLDTC8qWC7YpXKx,wallet|transaction|wallet,|0.0169021|0.0887899,|0.0169021|0.0887899,|0.909495|0.00418603
1NW4VrxiqSu7nQT4m4Fds1xSzJrVy2iyA,2,wallet,3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,False,True,3,1NW4VrxiqSu7nQT4m4Fds1xSzJrVy2iyA|180533541|3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,wallet|transaction|wallet,|0.0169969|0.0888098,|0.0169969|0.0444049,|0.90648|0.0049969
1NWzKMHnAXTobV6KjpSq1rSUZzbNQCmCuh,2,wallet,3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,False,True,3,1NWzKMHnAXTobV6KjpSq1rSUZzbNQCmCuh|92107631|3JDKhmXneN7H7bF9XsGg88y3P8afD7hV5k,wallet|transaction|wallet,|0.0168867|0.0891286,|0.0168867|0.0178257,|0.882135|1.00374e-05
1NZQf3hVTH7wdJ9viDvYvq89c9R3NUhiBY,2,wallet,17BsRC8r8fQ4xCSar1eJpDanVurXEMuh1s,False,True,3,1NZQf3hVTH7wdJ9viDvYvq89c9R3NUhiBY|372690620|17BsRC8r8fQ4xCSar1eJpDanVurXEMuh1s,wallet|transaction|wallet,|0.0168778|0.0887522,|0.0168778|0.0887522,|0.876038|0.0144414
1NZRSm3CYqSXKfWME8rcvhzMWVRfbNw2Ti,2,wallet,3Mjnwh7GAttswV4XEv7rUJMpitcj3FZtPE,False,True,3,1NZRSm3CYqSXKfWME8rcvhzMWVRfbNw2Ti|252180915|3Mjnwh7GAttswV4XEv7rUJMpitcj3FZtPE,wallet|transaction|wallet,|0.0169047|0.0887915,|0.0169047|0.0887915,|0.921848|0.00717485
1NZcjvadnZznxUVQB4NekpaLsyC4HnXxBx,2,wallet,1585heda2EuGUU16go6o8nh5pVqbm8mrrB,False,True,3,1NZcjvadnZznxUVQB4NekpaLsyC4HnXxBx|272094207|1585heda2EuGUU16go6o8nh5pVqbm8mrrB,wallet|transaction|wallet,|0.0168727|0.0887765,|0.0168727|0.0887765,|0.876238|0.0187231
1NcRLUeCXWWR9PYMEixVqQjWR1hLKcGctB,2,wallet,19zQCiqDxsmAWSpCd9oGSPGTafPvEciKaz,False,True,3,1NcRLUeCXWWR9PYMEixVqQjWR1hLKcGctB|99152943|19zQCiqDxsmAWSpCd9oGSPGTafPvEciKaz,wallet|transaction|wallet,|0.0175138|0.088739,|0.0175138|0.0295797,|0.875224|-0.00481409
1NhdNj1TPcuVrXERexkgAWEzf2fM2mf8HD,2,wallet,335FwFN25mqT9SvZywWe89qf4EZbPxMKy1,False,True,3,1NhdNj1TPcuVrXERexkgAWEzf2fM2mf8HD|32168716|335FwFN25mqT9SvZywWe89qf4EZbPxMKy1,wallet|transaction|wallet,|0.0164967|0.0889803,|0.0164967|0.0889803,|0.526963|0.0557275
1NnRCQUZx7AHaJ93N5w2VdrUF52NeRdnkc,2,wallet,3JFzWJQMLVh47PmAP6h2183HeSYAR2jxBV,False,True,3,1NnRCQUZx7AHaJ93N5w2VdrUF52NeRdnkc|268850899|3JFzWJQMLVh47PmAP6h2183HeSYAR2jxBV,wallet|transaction|wallet,|0.0169945|0.0888022,|0.0169945|0.0444011,|0.896616|0.00111222
1NsQP6bu7gBxLN8GYengGjhPTpuHahp8oA,2,wallet,1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,False,True,3,1NsQP6bu7gBxLN8GYengGjhPTpuHahp8oA|8695835|1F8cRm4sGziYVWJtwzVmtcS9jzu6ARYBAp,wallet|transaction|wallet,|0.0169519|0.0891244,|0.0169519|0.0891244,|0.975832|0.0571474
1NuvUXhv8JqCjfFqetCiBoBhkFC8dEehUj,2,wallet,1EMGtRnjEX5ALg9wDBBYBNEFjvsAKFXpA5,False,True,3,1NuvUXhv8JqCjfFqetCiBoBhkFC8dEehUj|99675959|1EMGtRnjEX5ALg9wDBBYBNEFjvsAKFXpA5,wallet|transaction|wallet,|0.0168794|0.0887412,|0.0168794|0.0887412,|0.879382|0.00840795
1Nvgnw1kYZXAZEzem3gzaY2mLXGkmj4MyV,2,wallet,38JfGNavXNFihg1of6fryprEnXFEqYLuJu,False,True,3,1Nvgnw1kYZXAZEzem3gzaY2mLXGkmj4MyV|162341820|38JfGNavXNFihg1of6fryprEnXFEqYLuJu,wallet|transaction|wallet,|0.0168626|0.0887727,|0.0168626|0.0110966,|0.680935|-0.000393428
1NxQnaq2CneBEZKdzarUJpzjCuuJdPCsii,2,wallet,35Y94HRpnBnVcQ81fXxAi9Jc2VxWnp79UX,False,True,3,1NxQnaq2CneBEZKdzarUJpzjCuuJdPCsii|99675948|35Y94HRpnBnVcQ81fXxAi9Jc2VxWnp79UX,wallet|transaction|wallet,|0.0169145|0.0887432,|0.0169145|0.0443716,|0.899406|0.000221908
1P1igkziMM1Q6nxSXzKnR7L8Knxa7c9hUZ,2,wallet,1TCo5H8koyJcVT2wmyiP24nGUBvuGN256,False,True,3,1P1igkziMM1Q6nxSXzKnR7L8Knxa7c9hUZ|288381511|1TCo5H8koyJcVT2wmyiP24nGUBvuGN256,wallet|transaction|wallet,|0.0168452|0.0888901,|0.0168452|0.0888901,|0.856793|0.000683665
1P3V1MKqS4PpTQKkifU7ApsUE9E9MokkUE,2,wallet,3EWcy1SBK15BRSfT4VKD4NTeoxk6vaubYL,False,True,3,1P3V1MKqS4PpTQKkifU7ApsUE9E9MokkUE|155316665|3EWcy1SBK15BRSfT4VKD4NTeoxk6vaubYL,wallet|transaction|wallet,|0.0169746|0.0890052,|0.00848728|0.0296684,|0.00396565|0.00177721
1P4dbBvQhsy4hyRRjRLe3tYyWkUNffUfmK,2,wallet,1P3PfxfB4KeGryDUgDyWZzNwZqna59sSFK,False,True,3,1P4dbBvQhsy4hyRRjRLe3tYyWkUNffUfmK|288338048|1P3PfxfB4KeGryDUgDyWZzNwZqna59sSFK,wallet|transaction|wallet,|0.0168459|0.0888946,|0.0168459|0.0888946,|0.866571|-0.000556231
1P5H4XkisJYxZbMAkrLeFCGdHR7wsqT3dZ,2,wallet,3NH7yLEGEAkZrhfskw19PXJmFCLtrnNxGd,False,True,3,1P5H4XkisJYxZbMAkrLeFCGdHR7wsqT3dZ|175143452|3NH7yLEGEAkZrhfskw19PXJmFCLtrnNxGd,wallet|transaction|wallet,|0.01684|0.0886018,|0.01684|0.0886018,|0.68257|-0.0137652
1P5YaSxFC8ATDCLHbJ5PumULbbpgyijWGQ,2,wallet,1NboHMu1oe9rSRuGZxGf5x97zcALCZxEnm,False,True,3,1P5YaSxFC8ATDCLHbJ5PumULbbpgyijWGQ|95660662|1NboHMu1oe9rSRuGZxGf5x97zcALCZxEnm,wallet|transaction|wallet,|0.0168438|0.088878,|0.0168438|0.088878,|0.860644|0.00137138
1P5uw8xR615vu37MzEWqW2x9hqqe9c3cmW,2,wallet,3KFgzj1HLX5g79rgxc1atRCwkHRmputNdP,False,True,3,1P5uw8xR615vu37MzEWqW2x9hqqe9c3cmW|30179335|3KFgzj1HLX5g79rgxc1atRCwkHRmputNdP,wallet|transaction|wallet,|0.0168629|0.0889506,|0.0168629|0.0889506,|0.907029|-0.00516289
1P7Th3fuaQrczjDhze2jw7gT2oviqEogcL,2,wallet,3FMxEmNfDycwELFCkkYezWth5uhKfQo7s8,False,True,3,1P7Th3fuaQrczjDhze2jw7gT2oviqEogcL|9259519|3FMxEmNfDycwELFCkkYezWth5uhKfQo7s8,wallet|transaction|wallet,|0.0168851|0.0889241,|0.0168851|0.0889241,|0.945706|-0.00245857
1P7WdJweuAAjGRVZaKbH5V8SnKs8tApGvw,2,wallet,13sfx2quyLUEyvcrPZESQDhxoFLLE9SvDq,False,True,3,1P7WdJweuAAjGRVZaKbH5V8SnKs8tApGvw|339057500|13sfx2quyLUEyvcrPZESQDhxoFLLE9SvDq,wallet|transaction|wallet,|0.0168839|0.0886552,|0.0168839|0.0886552,|0.887975|0.0472021
1P7Zg12kgBxzjnnmMkgsQJCbZaPDeJdVac,2,wallet,39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,False,True,3,1P7Zg12kgBxzjnnmMkgsQJCbZaPDeJdVac|204054358|39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,wallet|transaction|wallet,|0.0168912|0.0890029,|0.0168912|0.00890029,|0.826984|-0.000177062
1P8gieDf1V3nHYSN6nwg8xrHgamp4fHFvX,2,wallet,3FfKvRjCg3Ev3Li5Ly5ybZL2itAn2TCjji,False,True,3,1P8gieDf1V3nHYSN6nwg8xrHgamp4fHFvX|286848744|3FfKvRjCg3Ev3Li5Ly5ybZL2itAn2TCjji,wallet|transaction|wallet,|0.0168953|0.0887719,|0.0168953|0.0887719,|0.938389|0.0089134
1PBctcXYw3kfPWrJzuUdqcRPZU97pcNp8z,2,wallet,3AypQiPJor61AGJRy3xDE3AoW1jCxm52RA,False,True,3,1PBctcXYw3kfPWrJzuUdqcRPZU97pcNp8z|1061125|3AypQiPJor61AGJRy3xDE3AoW1jCxm52RA,wallet|transaction|wallet,|0.0169039|0.0891501,|0.0169039|0.0127357,|0.889038|-0.000359552
1PDMaKZCs6uBzS7SvQFu472b6RMUTyUCLY,2,wallet,3718rTWDj8Btf89atJZeZh9HHVskbCbt2E,False,True,3,1PDMaKZCs6uBzS7SvQFu472b6RMUTyUCLY|157638198|3718rTWDj8Btf89atJZeZh9HHVskbCbt2E,wallet|transaction|wallet,|0.0168544|0.0890905,|0.0168544|0.0890905,|0.911272|-0.0154724
1PE5eZjjan5BHwSzZtHii4EzFrACtLqNUG,2,wallet,372f78GdSD9LYqEj3BwdVXMgTrfjkGD1S3,False,True,3,1PE5eZjjan5BHwSzZtHii4EzFrACtLqNUG|332329712|372f78GdSD9LYqEj3BwdVXMgTrfjkGD1S3,wallet|transaction|wallet,|0.0170017|0.0887793,|0.0170017|0.0295931,|0.878449|0.0200912
1PK1QDGsf7vrTWx7Nifpi8f1WrrQ7R74MB,2,wallet,3Lta3AzDmJzT42t2xt87kERao6DBQQDcuZ,False,True,3,1PK1QDGsf7vrTWx7Nifpi8f1WrrQ7R74MB|105588432|3Lta3AzDmJzT42t2xt87kERao6DBQQDcuZ,wallet|transaction|wallet,|0.0168553|0.0890314,|0.0168553|0.0890314,|0.908292|-0.0112016
1PLDDz4D6BfX3mogxozQ3XSxsr7gGG43w2,2,wallet,1D2DPPr4tHshenzqutwbicBdpgLjUo4KPK,False,True,3,1PLDDz4D6BfX3mogxozQ3XSxsr7gGG43w2|84314264|1D2DPPr4tHshenzqutwbicBdpgLjUo4KPK,wallet|transaction|wallet,|0.0168927|0.088809,|0.0168927|0.088809,|0.936485|0.00283092
1PPQw1tN8cvrUDCgTdPz52Aw1ybG7VucLM,2,wallet,19txyUgKRJpKGkS5txgujg5qiThD3NFtAr,False,True,3,1PPQw1tN8cvrUDCgTdPz52Aw1ybG7VucLM|115133562|19txyUgKRJpKGkS5txgujg5qiThD3NFtAr,wallet|transaction|wallet,|0.0168473|0.0889307,|0.0168473|0.0889307,|0.804233|-0.023461
1PPb41DbieXFWaT1db5GhvdA7hErGvs3SW,2,wallet,3GhtjDLFhevCZmParfC2yrimZ5wsUBKbJG,False,True,3,1PPb41DbieXFWaT1db5GhvdA7hErGvs3SW|84334516|3GhtjDLFhevCZmParfC2yrimZ5wsUBKbJG,wallet|transaction|wallet,|0.0169748|0.0888497,|0.0169748|0.0296166,|0.887936|0.00179442
1PSoiHVZPVh2yUg6cEX3BdcogdxrCA5fLX,2,wallet,1FUYqSRABvM6FWBCFASJt6emaLoLuTdbCf,False,True,3,1PSoiHVZPVh2yUg6cEX3BdcogdxrCA5fLX|84324622|1FUYqSRABvM6FWBCFASJt6emaLoLuTdbCf,wallet|transaction|wallet,|0.0168683|0.0887969,|0.0168683|0.0887969,|0.866495|0.0408234
1PUbjX8ws7hwDCUhFY3dWCdjVar4ZruCrP,2,wallet,1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,False,True,3,1PUbjX8ws7hwDCUhFY3dWCdjVar4ZruCrP|268924467|1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,wallet|transaction|wallet,|0.0172241|0.0879969,|0.0172241|0.0879969,|0.937994|0.0851299
1PW9rB5CSMbGQUWS8AeJ3oiMadQaenZwJz,2,wallet,39fPdffe2i1bhS6vnjYVZbdieKekapMK5q,False,True,3,1PW9rB5CSMbGQUWS8AeJ3oiMadQaenZwJz|332328678|39fPdffe2i1bhS6vnjYVZbdieKekapMK5q,wallet|transaction|wallet,|0.0168853|0.0887593,|0.0168853|0.0295864,|0.907405|-0.00109931
1PXhyxZQuWbsBdjHBjfU8Kg5NNQeKdhUgG,2,wallet,1KGrsobnBaYwXDFbrVRZ1cWfFmhLFD1XSz,False,True,3,1PXhyxZQuWbsBdjHBjfU8Kg5NNQeKdhUgG|33356722|1KGrsobnBaYwXDFbrVRZ1cWfFmhLFD1XSz,wallet|transaction|wallet,|0.0168692|0.0886081,|0.0168692|0.0886081,|0.878963|0.0321003
1PZSDNT4nt7WQE4JCwEdkyQ8zhp33YUgjh,2,wallet,16MXn1DaHzGDtbJDCwc5CyHMfUyS1iV9uy,False,True,3,1PZSDNT4nt7WQE4JCwEdkyQ8zhp33YUgjh|272088182|16MXn1DaHzGDtbJDCwc5CyHMfUyS1iV9uy,wallet|transaction|wallet,|0.0168728|0.0887759,|0.0168728|0.0887759,|0.87408|0.0331066
1PZpwReboGbhooP47jTMSqr9coquGQ7ZcY,2,wallet,1nkXafhRKzhjTaf7RpBQ3ydVYEYZpMpFf,False,True,3,1PZpwReboGbhooP47jTMSqr9coquGQ7ZcY|25342845|1nkXafhRKzhjTaf7RpBQ3ydVYEYZpMpFf,wallet|transaction|wallet,|0.0168387|0.0889226,|0.0168387|0.0889226,|0.844153|-0.00298321
1PaeZ7nbjY9GHEY9aYkNJ43XYVjM5AD73Y,2,wallet,3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,False,True,3,1PaeZ7nbjY9GHEY9aYkNJ43XYVjM5AD73Y|180533541|3LYkhZLUdkvLabpRkBUuFmUYQjPPJXiA9N,wallet|transaction|wallet,|0.0169969|0.0888098,|0.0169969|0.0444049,|0.906195|0.00514165
1PetJ7RHiHcLuv8jb65ZBTNPf6a2HTDBvi,2,wallet,3JMq398rmxdcKA1w7euF2PHz826csEZNTE,False,True,3,1PetJ7RHiHcLuv8jb65ZBTNPf6a2HTDBvi|69439512|3JMq398rmxdcKA1w7euF2PHz826csEZNTE,wallet|transaction|wallet,|0.0168939|0.0888042,|0.0168939|0.0888042,|0.928917|0.00293517
1Pi2TCKwjvqJPag2Yr1BGSFydREgDWnMtY,2,wallet,19qVo3Bi48CQ5YwtjLa97y78EpjrYnZRG3,False,True,3,1Pi2TCKwjvqJPag2Yr1BGSFydREgDWnMtY|194079659|19qVo3Bi48CQ5YwtjLa97y78EpjrYnZRG3,wallet|transaction|wallet,|0.0168481|0.0890548,|0.0168481|0.0445274,|0.7844|-0.00603887
1PiQyzbsYmkFLwb6P17Qx6SrWzvtRJUY2K,2,wallet,13DWRecQMh9Sjh5akJJxNK33tXEdd2NPvD,False,True,3,1PiQyzbsYmkFLwb6P17Qx6SrWzvtRJUY2K|331611894|13DWRecQMh9Sjh5akJJxNK33tXEdd2NPvD,wallet|transaction|wallet,|0.0169203|0.0887632,|0.0169203|0.0443816,|0.875194|2.01464e-05
1PiiFvUHNHk8ZvX9BWHBwiRtfYNXe4o4zD,2,wallet,1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,False,True,3,1PiiFvUHNHk8ZvX9BWHBwiRtfYNXe4o4zD|372677412|1Mbeeo8riHQJhG4BzUcitto2epk8je3AGe,wallet|transaction|wallet,|0.0166188|0.0879969,|0.0166188|0.0439985,|0.907792|0.0730961
1Pk5mLsSmekv1yCtNoCF8h9wnMWB5B136x,2,wallet,3BZwsuFaejXa87mg3yfMkdUpZ3GZtxkLue,False,True,3,1Pk5mLsSmekv1yCtNoCF8h9wnMWB5B136x|32754708|3BZwsuFaejXa87mg3yfMkdUpZ3GZtxkLue,wallet|transaction|wallet,|0.0170141|0.0888366,|0.0170141|0.0177673,|0.914509|6.22988e-05
1PkkWYCvsWXJYsiWRmie9foHEPoRxhV1rA,2,wallet,3Bpbev1NCGA2yJBao8yVzNYFe7boER3b4F,False,True,3,1PkkWYCvsWXJYsiWRmie9foHEPoRxhV1rA|332329138|3Bpbev1NCGA2yJBao8yVzNYFe7boER3b4F,wallet|transaction|wallet,|0.0168974|0.088769,|0.0168974|0.088769,|0.902046|0.00688732
1PmJzN97fm1kqx9xoLicHDZ1edGJN5YVex,2,wallet,1MeFBRNnT91GY227gh1iwuxbMP9sL59w1K,False,True,3,1PmJzN97fm1kqx9xoLicHDZ1edGJN5YVex|30179367|1MeFBRNnT91GY227gh1iwuxbMP9sL59w1K,wallet|transaction|wallet,|0.0168659|0.0889226,|0.0168659|0.0889226,|0.849553|-0.00169271
1PxhoYtt4vzR6uZWjhDBP8MXyQRj3JnFXE,2,wallet,3HpLMNiZiVDENKTvUzADfwKdk2AZbpB59T,False,True,3,1PxhoYtt4vzR6uZWjhDBP8MXyQRj3JnFXE|84354631|3HpLMNiZiVDENKTvUzADfwKdk2AZbpB59T,wallet|transaction|wallet,|0.0168921|0.0888194,|0.0168921|0.0888194,|0.923496|0.00619072
1PzbQG9CWPRtNbMPAiwhBTUg6RbuRxmCiu,2,wallet,38JfGNavXNFihg1of6fryprEnXFEqYLuJu,False,True,3,1PzbQG9CWPRtNbMPAiwhBTUg6RbuRxmCiu|162341820|38JfGNavXNFihg1of6fryprEnXFEqYLuJu,wallet|transaction|wallet,|0.0168626|0.0887727,|0.0168626|0.0110966,|0.6544|-0.000648819
1PzhPdQqzXSsvy9axZZrLYbYe8831ez6nN,2,wallet,3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,False,True,3,1PzhPdQqzXSsvy9axZZrLYbYe8831ez6nN|165065715|3PeK3kfXJEFihTSYM3svfAzTWHvoxidL4M,wallet|transaction|wallet,|0.0176532|0.0887738,|0.0176532|0.0887738,|0.997578|0.00182575
1Q1du7pbYr9vhm3UZRkwod3N3SgXpQ8UJy,2,wallet,34pV1hfhVwW5EPZc85tDM4R8zecXE8EfuU,False,True,3,1Q1du7pbYr9vhm3UZRkwod3N3SgXpQ8UJy|94439799|34pV1hfhVwW5EPZc85tDM4R8zecXE8EfuU,wallet|transaction|wallet,|0.0168639|0.088904,|0.0168639|0.088904,|0.913319|-0.00188118
1Q37aG2kXuwr4kfVeBin9vEAsjZy9n6TBq,2,wallet,3HyqUfX7m7PNPxqgN3KkajodvFJf1y1DvX,False,True,3,1Q37aG2kXuwr4kfVeBin9vEAsjZy9n6TBq|312223867|3HyqUfX7m7PNPxqgN3KkajodvFJf1y1DvX,wallet|transaction|wallet,|0.0169026|0.088764,|0.0169026|0.088764,|0.920549|0.00617611
1Q3PA1zEnw3WikgfWQ7KexJHnrS2j596qv,2,wallet,3K1UvCA5gDJd2r3MAwHKntYo4vKUSZbhe8,False,True,3,1Q3PA1zEnw3WikgfWQ7KexJHnrS2j596qv|85004958|3K1UvCA5gDJd2r3MAwHKntYo4vKUSZbhe8,wallet|transaction|wallet,|0.012898|0.0952997,|0.012898|0.0952997,|-0.00630182|0.0308128
1Q3d8GAEFpdvfAFbD5uPSgpFpSnY6go4mK,2,wallet,1HEF7JSsnXfEDko9skuENa3ngMBT9Jz42s,False,True,3,1Q3d8GAEFpdvfAFbD5uPSgpFpSnY6go4mK|209039942|1HEF7JSsnXfEDko9skuENa3ngMBT9Jz42s,wallet|transaction|wallet,|0.0168993|0.0887275,|0.0168993|0.0887275,|0.907079|0.033927
1Q496pLQNGiadSPFSBbD3o7RQeqRbie3n9,2,wallet,1JcJc34VP8jhnfbNsh7EMdEQ1AMnn6ZjFp,False,True,3,1Q496pLQNGiadSPFSBbD3o7RQeqRbie3n9|92575858|1JcJc34VP8jhnfbNsh7EMdEQ1AMnn6ZjFp,wallet|transaction|wallet,|0.0168438|0.0888778,|0.0168438|0.0888778,|0.860524|0.0012387
1QB6uVbaF7e8V3vvp9GqZ8FMABBYdF56GR,2,wallet,3EbsSuH5gtbdctYw7Bd7mGxE7DGP4QHq4k,False,True,3,1QB6uVbaF7e8V3vvp9GqZ8FMABBYdF56GR|268855050|3EbsSuH5gtbdctYw7Bd7mGxE7DGP4QHq4k,wallet|transaction|wallet,|0.0169038|0.0888008,|0.0169038|0.0296003,|0.90753|6.63598e-05
1QE9jQREGmf8TE5DCkohwJeu1HXgEJuvVj,2,wallet,3Fr1H62NuXsEXFcvi9GTmfhKVvA2ec5cf7,False,True,3,1QE9jQREGmf8TE5DCkohwJeu1HXgEJuvVj|130377008|3Fr1H62NuXsEXFcvi9GTmfhKVvA2ec5cf7,wallet|transaction|wallet,|0.0169084|0.088807,|0.0169084|0.0444035,|0.907992|0.000303596
1QHCJc2hM12qRfSCQuo5rcFMcTu1XHYJL3,2,wallet,3HEmmGUY5HpNzrFN1hyje3gJ3Bd271F5z4,False,True,3,1QHCJc2hM12qRfSCQuo5rcFMcTu1XHYJL3|331577592|3HEmmGUY5HpNzrFN1hyje3gJ3Bd271F5z4,wallet|transaction|wallet,|0.0168921|0.0887552,|0.0168921|0.0887552,|0.894133|0.00945026
1QHiJRe98UvzLaz1HadCkG2sk9Tk8Wo4qD,2,wallet,3JKWA7U9e9STcgbJqegwJCqdPhxUTETMM2,False,True,3,1QHiJRe98UvzLaz1HadCkG2sk9Tk8Wo4qD|10174994|3JKWA7U9e9STcgbJqegwJCqdPhxUTETMM2,wallet|transaction|wallet,|0.0168626|0.0889684,|0.0168626|0.0889684,|0.927826|-0.00382704
1QJ3Wyfwg6KV7ymxC6JBSCXCEi9F2gLMq9,2,wallet,1CV9cW5qRbbqfg86WgDN1wUe39sWsgvsPN,False,True,3,1QJ3Wyfwg6KV7ymxC6JBSCXCEi9F2gLMq9|30179871|1CV9cW5qRbbqfg86WgDN1wUe39sWsgvsPN,wallet|transaction|wallet,|0.0168334|0.0889263,|0.0168334|0.0889263,|0.839574|-0.00705963
1QLHNAEzTgArNtFUZNCQbVsDhp8x8Qbm4s,2,wallet,12TjsAJSUkF3HEBzbAH8vQHTbP3TUS2vWb,False,True,3,1QLHNAEzTgArNtFUZNCQbVsDhp8x8Qbm4s|84314473|12TjsAJSUkF3HEBzbAH8vQHTbP3TUS2vWb,wallet|transaction|wallet,|0.0166358|0.0887893,|0.0166358|0.0177579,|0.992495|0.0396875
1RLaw2bbzUnoHAt3HG8EQVDiQd8fTzcsi,2,wallet,18MthfgNmpyduwMaEj3WawEzYDaYZqg5Qs,False,True,3,1RLaw2bbzUnoHAt3HG8EQVDiQd8fTzcsi|105885385|18MthfgNmpyduwMaEj3WawEzYDaYZqg5Qs,wallet|transaction|wallet,|0.0168263|0.0889952,|0.0168263|0.0889952,|0.815128|-0.0174155
1SU6TPAACtJDCZQaR8ZGbDj8njhbtPZr1,2,wallet,3Hq8LMA4WEEHJR2pr9biroJYJnyhbheBP6,False,True,3,1SU6TPAACtJDCZQaR8ZGbDj8njhbtPZr1|269134288|3Hq8LMA4WEEHJR2pr9biroJYJnyhbheBP6,wallet|transaction|wallet,|0.0151492|0.0953017,|0.0151492|0.0476509,|0.87257|0.000735641
1XnRxtYkYUVtgBU9FJVqk92G3HQQDpwpU,2,wallet,39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,False,True,3,1XnRxtYkYUVtgBU9FJVqk92G3HQQDpwpU|204054358|39M5wWQ1rk3F7zrodaJ9r1RpikZM2Q3k1L,wallet|transaction|wallet,|0.0168912|0.0890029,|0.0168912|0.00890029,|0.844974|2.40982e-05
1ZBLsdb4LsBXSbawQ1CjW2XRk6pvgRsRm,2,wallet,3PXqZzjQvg4qL1T7fJJ2tDdVygZu4sCJpX,False,True,3,1ZBLsdb4LsBXSbawQ1CjW2XRk6pvgRsRm|99675954|3PXqZzjQvg4qL1T7fJJ2tDdVygZu4sCJpX,wallet|transaction|wallet,|0.0169173|0.0887396,|0.0169173|0.0443698,|0.899486|9.41753e-06
1cwo29APcCPLHEg1yLxQ35FTghoYeGozn,2,wallet,3NGEaUcni4jrk8v2JNLpEFUxrtQ1ogh8fT,False,True,3,1cwo29APcCPLHEg1yLxQ35FTghoYeGozn|268860742|3NGEaUcni4jrk8v2JNLpEFUxrtQ1ogh8fT,wallet|transaction|wallet,|0.0150836|0.093809,|0.0150836|0.093809,|0.993951|0.226335
1e5KjugHcF4ZSXa64ktjeKBNcf6gJ1aYv,2,wallet,1KcJ3Nd5RWHDif7KCUAdowCastvth86hqf,False,True,3,1e5KjugHcF4ZSXa64ktjeKBNcf6gJ1aYv|74190451|1KcJ3Nd5RWHDif7KCUAdowCastvth86hqf,wallet|transaction|wallet,|0.0168831|0.0888616,|0.0168831|0.0888616,|0.962298|0.00358188
1eneWaDJ6MmvekwMNL7P6b8B1JYPEbWfw,2,wallet,3GvsmH65U7XkaB1ono7LXJmYp5HGTdXqcP,False,True,3,1eneWaDJ6MmvekwMNL7P6b8B1JYPEbWfw|268864347|3GvsmH65U7XkaB1ono7LXJmYp5HGTdXqcP,wallet|transaction|wallet,|0.016879|0.0888066,|0.016879|0.0296022,|0.895765|0.000701745
1fNhXf6XkKG96zkjjPrQPexdPz4jBCML7,2,wallet,1GewgM8fduoco97RbAVjVw6jffWNtfQLf9,False,True,3,1fNhXf6XkKG96zkjjPrQPexdPz4jBCML7|143762109|1GewgM8fduoco97RbAVjVw6jffWNtfQLf9,wallet|transaction|wallet,|0.0168965|0.0888592,|0.0168965|0.0444296,|0.855441|0.00146371
1jtSxQLFFouF1WZRkkGhwjQzH6Yuiu8Wy,2,wallet,1Nuomh12gXEksJrFR6iByyjT74sqsCtZ9q,False,True,3,1jtSxQLFFouF1WZRkkGhwjQzH6Yuiu8Wy|97702369|1Nuomh12gXEksJrFR6iByyjT74sqsCtZ9q,wallet|transaction|wallet,|0.0168457|0.0889482,|0.0168457|0.0889482,|0.844043|-0.00256467
1jz9JthJ86q8ZiqK1XZmwvPgxBA8Uh9fi,2,wallet,39BXgpiEQ11Bwbe3nSTdqHaUjNoYaH27uD,False,True,3,1jz9JthJ86q8ZiqK1XZmwvPgxBA8Uh9fi|100075809|39BXgpiEQ11Bwbe3nSTdqHaUjNoYaH27uD,wallet|transaction|wallet,|0.016951|0.088746,|0.016951|0.00986067,|0.873823|-4.08027e-05
1mPUWyAWYyj23mpst6uceCaHE6p9tkLQ3,2,wallet,3M3Wp24aJ5KSsB6ToKTVRx4f6L5CACwrGH,False,True,3,1mPUWyAWYyj23mpst6uceCaHE6p9tkLQ3|372682840|3M3Wp24aJ5KSsB6ToKTVRx4f6L5CACwrGH,wallet|transaction|wallet,|0.0169176|0.0887634,|0.0169176|0.0443817,|0.908522|0.00275952
1mw8V8rQEfEJKgPyghNwN6oJFZ8N4q3AA,2,wallet,1Na5waSqokYwsXAYVG66Godp2Z9ZjHSMTz,False,True,3,1mw8V8rQEfEJKgPyghNwN6oJFZ8N4q3AA|106001216|1Na5waSqokYwsXAYVG66Godp2Z9ZjHSMTz,wallet|transaction|wallet,|0.0168436|0.0889997,|0.0168436|0.0889997,|0.743773|-0.0603214
